#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ALDH4A1	CAT	9606.ENSP00000364490	9606.ENSP00000241052	0	0	0	0	0.157	0.071	0.184	0.177	0.404
ALDH4A1	ALDH9A1	9606.ENSP00000364490	9606.ENSP00000346827	0	0	0	0.666	0.062	0	0.800	0.230	0.843
ALDH4A1	MT-CO2	9606.ENSP00000364490	9606.ENSP00000354876	0	0	0	0	0.058	0	0.287	0.178	0.400
ALDH4A1	ECHDC2	9606.ENSP00000364490	9606.ENSP00000360577	0	0	0	0	0.076	0.045	0.184	0.271	0.404
ALDH4A1	HMGCL	9606.ENSP00000364490	9606.ENSP00000363614	0.057	0	0	0	0.129	0.162	0.248	0.275	0.557
ALDH4A1	PHKA2	9606.ENSP00000364490	9606.ENSP00000369274	0	0	0	0	0.049	0	0	0.395	0.400
ALDH4A1	PHGDH	9606.ENSP00000364490	9606.ENSP00000493382	0.048	0	0	0	0.094	0.104	0.218	0.232	0.452
ALDH4A1	SOD2	9606.ENSP00000364490	9606.ENSP00000446252	0	0	0	0	0.068	0.233	0	0.364	0.506
ALDH4A1	SMS	9606.ENSP00000364490	9606.ENSP00000385746	0	0	0	0	0.129	0.091	0	0.429	0.509
ALDH4A1	ALDH7A1	9606.ENSP00000364490	9606.ENSP00000387123	0	0	0	0.610	0.088	0	0.800	0.337	0.868
ALDH7A1	CAT	9606.ENSP00000387123	9606.ENSP00000241052	0	0	0	0	0.139	0.458	0.184	0.219	0.663
ALDH7A1	HAL	9606.ENSP00000387123	9606.ENSP00000261208	0.057	0	0	0	0.118	0	0	0.385	0.443
ALDH7A1	PDE11A	9606.ENSP00000387123	9606.ENSP00000286063	0	0	0	0	0	0	0	0.830	0.830
ALDH7A1	NOS3	9606.ENSP00000387123	9606.ENSP00000297494	0	0	0	0	0.078	0	0	0.442	0.464
ALDH7A1	CHDH	9606.ENSP00000387123	9606.ENSP00000319851	0.057	0.016	0	0	0.115	0	0.921	0.556	0.967
ALDH7A1	PDE4D	9606.ENSP00000387123	9606.ENSP00000345502	0	0	0	0	0	0	0	0.910	0.910
ALDH7A1	MT-CO1	9606.ENSP00000387123	9606.ENSP00000354499	0	0	0	0	0.093	0	0.287	0.168	0.415
ALDH7A1	SARDH	9606.ENSP00000387123	9606.ENSP00000360938	0	0	0	0	0.137	0	0	0.370	0.434
ALDH7A1	HMGCL	9606.ENSP00000387123	9606.ENSP00000363614	0.057	0	0	0	0.123	0	0.248	0.299	0.506
ALDH7A1	PCCA	9606.ENSP00000387123	9606.ENSP00000365462	0	0	0	0	0.089	0	0.800	0.252	0.852
ALDH7A1	ASMT	9606.ENSP00000387123	9606.ENSP00000370639	0	0	0	0	0	0	0.900	0.090	0.905
ALDH7A1	PDE1C	9606.ENSP00000387123	9606.ENSP00000379496	0	0	0	0	0	0	0	0.889	0.889
ALDH7A1	PHGDH	9606.ENSP00000387123	9606.ENSP00000493382	0.048	0	0	0	0.118	0.110	0.218	0.288	0.508
ALDH9A1	TIGAR	9606.ENSP00000346827	9606.ENSP00000179259	0	0	0	0	0.062	0.063	0.172	0.419	0.521
ALDH9A1	CAT	9606.ENSP00000346827	9606.ENSP00000241052	0	0	0	0	0.161	0.091	0.184	0.270	0.485
ALDH9A1	NDUFA10	9606.ENSP00000346827	9606.ENSP00000252711	0	0	0	0	0.138	0	0	0.348	0.413
ALDH9A1	CHDH	9606.ENSP00000346827	9606.ENSP00000319851	0.057	0.069	0	0	0.117	0	0.248	0.195	0.445
ALDH9A1	PDHA1	9606.ENSP00000346827	9606.ENSP00000369134	0	0	0	0	0.154	0.173	0	0.343	0.500
ALDH9A1	HMGCL	9606.ENSP00000346827	9606.ENSP00000363614	0.057	0	0	0	0.138	0	0.248	0.341	0.544
ALDH9A1	PCCA	9606.ENSP00000346827	9606.ENSP00000365462	0	0	0	0	0.077	0	0.800	0.246	0.848
ALDH9A1	ASMT	9606.ENSP00000346827	9606.ENSP00000370639	0	0	0	0	0.046	0	0.900	0.192	0.916
ALG12	PIGB	9606.ENSP00000333813	9606.ENSP00000164305	0	0	0	0.573	0.049	0	0	0.487	0.491
ALG12	GALNS	9606.ENSP00000333813	9606.ENSP00000268695	0	0	0	0	0.113	0	0	0.352	0.401
ALG12	PIGG	9606.ENSP00000333813	9606.ENSP00000415203	0	0	0	0	0.214	0	0	0.281	0.410
ALG12	SBF1	9606.ENSP00000333813	9606.ENSP00000370196	0	0	0	0	0.137	0	0	0.348	0.413
ALG12	MAN2C1	9606.ENSP00000333813	9606.ENSP00000457788	0	0	0	0	0.060	0	0	0.454	0.465
ALG12	PIGO	9606.ENSP00000333813	9606.ENSP00000367880	0	0	0	0	0.180	0	0	0.465	0.543
ALG1L	GALE	9606.ENSP00000482705	9606.ENSP00000483375	0.091	0	0	0	0	0	0.402	0.204	0.529
ALG1L2	GALE	9606.ENSP00000479850	9606.ENSP00000483375	0.091	0	0	0	0	0	0.402	0.204	0.529
ALK	MYH9	9606.ENSP00000373700	9606.ENSP00000216181	0	0.002	0	0	0	0.320	0	0.297	0.502
ALK	CDH1	9606.ENSP00000373700	9606.ENSP00000261769	0	0	0	0	0	0.067	0	0.434	0.449
ALK	TIMP3	9606.ENSP00000373700	9606.ENSP00000266085	0	0	0	0	0	0.045	0	0.441	0.443
ALK	LGR5	9606.ENSP00000373700	9606.ENSP00000266674	0	0	0	0	0.059	0.100	0	0.362	0.413
ALK	GNAQ	9606.ENSP00000373700	9606.ENSP00000286548	0	0	0	0	0	0	0	0.540	0.540
ALK	STAT6	9606.ENSP00000373700	9606.ENSP00000300134	0	0	0	0	0	0.096	0	0.364	0.400
ALK	IRS1	9606.ENSP00000373700	9606.ENSP00000304895	0	0	0	0	0	0.211	0.500	0.724	0.882
ALK	POLE	9606.ENSP00000373700	9606.ENSP00000322570	0	0	0	0	0	0.066	0	0.400	0.415
ALK	FLII	9606.ENSP00000373700	9606.ENSP00000324573	0	0	0	0	0	0.335	0	0.137	0.402
ALK	SMARCB1	9606.ENSP00000373700	9606.ENSP00000340883	0	0	0	0	0	0.046	0	0.583	0.585
ALK	SMARCA4	9606.ENSP00000373700	9606.ENSP00000343896	0	0	0	0	0	0.078	0	0.725	0.736
ALK	TGFB2	9606.ENSP00000373700	9606.ENSP00000355896	0	0	0	0	0.106	0.126	0	0.299	0.404
ALK	WT1	9606.ENSP00000373700	9606.ENSP00000368370	0	0	0	0	0.044	0.071	0	0.419	0.439
ALK	PTPRD	9606.ENSP00000373700	9606.ENSP00000370593	0	0	0	0	0.045	0.097	0	0.495	0.527
ALK	CD274	9606.ENSP00000373700	9606.ENSP00000370989	0	0	0	0	0	0	0	0.818	0.818
ALK	ARID1B	9606.ENSP00000373700	9606.ENSP00000490491	0	0	0	0	0	0.056	0	0.418	0.427
ALK	CHEK1	9606.ENSP00000373700	9606.ENSP00000391090	0	0	0	0	0	0.067	0	0.495	0.509
ALK	PTPN6	9606.ENSP00000373700	9606.ENSP00000391592	0	0	0	0	0	0.097	0.400	0.193	0.524
ALK	BRCA1	9606.ENSP00000373700	9606.ENSP00000418960	0	0	0	0	0	0	0	0.544	0.544
ALK	NCAM1	9606.ENSP00000373700	9606.ENSP00000480132	0	0	0	0	0.064	0.081	0	0.567	0.595
ALK	FBXW7	9606.ENSP00000373700	9606.ENSP00000474725	0	0	0	0	0	0.091	0	0.585	0.607
ALK	PTPN11	9606.ENSP00000373700	9606.ENSP00000489597	0	0	0	0	0	0.214	0	0.743	0.790
ALK	SEC31A	9606.ENSP00000373700	9606.ENSP00000378721	0	0	0	0	0	0.134	0.500	0.630	0.825
ALK	PIK3CB	9606.ENSP00000373700	9606.ENSP00000501150	0	0	0	0	0	0.186	0.900	0.275	0.935
ALKBH7	NDUFA11	9606.ENSP00000245812	9606.ENSP00000389160	0	0	0	0	0.575	0	0	0	0.575
ALPP	CSH1	9606.ENSP00000375881	9606.ENSP00000316416	0	0	0	0	0.056	0	0	0.580	0.586
ALS2	MT-ND4	9606.ENSP00000264276	9606.ENSP00000354961	0	0	0	0	0	0.417	0	0.127	0.469
AMER2	DTX1	9606.ENSP00000426528	9606.ENSP00000257600	0	0	0	0	0.067	0.071	0	0.371	0.407
AMER2	ARHGEF4	9606.ENSP00000426528	9606.ENSP00000316845	0	0	0	0	0.149	0.091	0	0.351	0.455
AMER2	DNAH8	9606.ENSP00000426528	9606.ENSP00000333363	0	0	0	0	0	0.071	0	0.388	0.407
AMZ1	KRT75	9606.ENSP00000308149	9606.ENSP00000252245	0	0	0	0	0	0	0	0.444	0.444
AMZ1	RASAL1	9606.ENSP00000308149	9606.ENSP00000450244	0	0	0	0	0	0	0	0.444	0.444
AMZ1	WASF2	9606.ENSP00000308149	9606.ENSP00000483313	0	0	0	0	0	0.456	0	0	0.456
ANAPC1	OIP5	9606.ENSP00000339109	9606.ENSP00000220514	0	0	0	0	0.081	0	0	0.412	0.437
ANAPC1	RPS27A	9606.ENSP00000339109	9606.ENSP00000272317	0	0	0	0	0.044	0	0.500	0.046	0.504
ANAPC1	DIP2C	9606.ENSP00000339109	9606.ENSP00000280886	0	0	0	0	0	0	0	0.404	0.404
ANAPC1	SMC1A	9606.ENSP00000339109	9606.ENSP00000323421	0	0	0	0	0.083	0.091	0	0.457	0.509
ANAPC1	PSMF1	9606.ENSP00000339109	9606.ENSP00000338039	0	0	0	0	0.056	0	0.400	0	0.409
ANAPC1	CNOT9	9606.ENSP00000339109	9606.ENSP00000486540	0	0	0	0	0.067	0	0	0.410	0.426
ANAPC1	CDK18	9606.ENSP00000339109	9606.ENSP00000423665	0	0	0	0	0	0.429	0	0.113	0.472
ANAPC1	BABAM2	9606.ENSP00000339109	9606.ENSP00000343412	0	0	0	0	0.081	0	0.900	0	0.904
ANAPC1	CUL7	9606.ENSP00000339109	9606.ENSP00000438788	0	0	0	0	0	0	0.900	0.093	0.905
ANAPC1	BRCA1	9606.ENSP00000339109	9606.ENSP00000418960	0	0	0	0	0.100	0	0.900	0.161	0.917
ANAPC1	ANAPC4	9606.ENSP00000339109	9606.ENSP00000426654	0	0	0	0	0.118	0.999	0.900	0.923	0.999
ANAPC4	TANC1	9606.ENSP00000426654	9606.ENSP00000263635	0	0	0	0	0.042	0.125	0	0.457	0.505
ANAPC4	RPS27A	9606.ENSP00000426654	9606.ENSP00000272317	0	0	0	0	0.062	0	0.500	0.074	0.528
ANAPC4	WDR75	9606.ENSP00000426654	9606.ENSP00000314193	0	0	0	0	0.347	0	0	0.382	0.580
ANAPC4	PSMF1	9606.ENSP00000426654	9606.ENSP00000338039	0	0	0	0	0.095	0	0.400	0	0.434
ANAPC4	BABAM2	9606.ENSP00000426654	9606.ENSP00000343412	0	0	0	0	0.044	0	0.900	0.042	0.900
ANAPC4	GNL2	9606.ENSP00000426654	9606.ENSP00000362153	0	0	0	0	0.189	0	0	0.405	0.496
ANAPC4	CHEK1	9606.ENSP00000426654	9606.ENSP00000391090	0	0	0	0	0	0	0	0.440	0.440
ANAPC4	BRCA1	9606.ENSP00000426654	9606.ENSP00000418960	0	0	0	0	0.054	0	0.900	0.126	0.910
ANAPC4	CUL7	9606.ENSP00000426654	9606.ENSP00000438788	0	0	0	0	0.073	0	0.900	0	0.903
ANK1	CDH23	9606.ENSP00000265709	9606.ENSP00000224721	0	0	0	0	0	0.046	0	0.431	0.434
ANK1	HDAC5	9606.ENSP00000265709	9606.ENSP00000225983	0	0	0	0	0.044	0.094	0	0.446	0.479
ANK1	PLEK	9606.ENSP00000265709	9606.ENSP00000234313	0	0	0	0	0.103	0	0	0.800	0.812
ANK1	SLC8A2	9606.ENSP00000265709	9606.ENSP00000236877	0	0	0	0	0.080	0.058	0	0.394	0.429
ANK1	TMOD2	9606.ENSP00000265709	9606.ENSP00000249700	0	0	0	0	0.073	0	0	0.710	0.720
ANK1	RFX1	9606.ENSP00000265709	9606.ENSP00000254325	0	0	0	0	0.042	0	0	0.471	0.471
ANK1	DTX1	9606.ENSP00000265709	9606.ENSP00000257600	0	0	0	0	0.043	0.050	0	0.758	0.760
ANK1	BIN1	9606.ENSP00000265709	9606.ENSP00000316779	0	0	0	0	0.063	0.066	0	0.375	0.406
ANK1	EPHB6	9606.ENSP00000265709	9606.ENSP00000481994	0	0	0	0	0.067	0.095	0	0.371	0.422
ANK1	NCAM1	9606.ENSP00000265709	9606.ENSP00000480132	0	0	0	0	0.068	0.093	0	0.371	0.423
ANK1	SLC4A4	9606.ENSP00000265709	9606.ENSP00000393557	0	0	0	0	0	0	0	0.424	0.424
ANK1	JAZF1	9606.ENSP00000265709	9606.ENSP00000283928	0	0	0	0	0.074	0	0	0.418	0.438
ANK1	FLNC	9606.ENSP00000265709	9606.ENSP00000327145	0	0	0	0	0.109	0.069	0	0.381	0.442
ANK1	PPP1R12A	9606.ENSP00000265709	9606.ENSP00000389168	0	0	0	0.559	0.049	0	0	0.440	0.445
ANK1	RYR1	9606.ENSP00000265709	9606.ENSP00000352608	0	0	0	0	0.072	0.292	0	0.242	0.458
ANK1	TRPM7	9606.ENSP00000265709	9606.ENSP00000495860	0	0	0	0	0	0	0	0.546	0.546
ANK1	DGKI	9606.ENSP00000265709	9606.ENSP00000288490	0	0	0	0	0	0	0	0.546	0.546
ANK1	CTTN	9606.ENSP00000265709	9606.ENSP00000365745	0	0	0	0	0.044	0	0	0.547	0.548
ANK1	SCN1B	9606.ENSP00000265709	9606.ENSP00000396915	0	0	0	0	0.084	0.051	0.500	0.189	0.600
ANK1	KCNQ3	9606.ENSP00000265709	9606.ENSP00000373648	0	0	0	0	0.048	0.053	0.500	0.227	0.605
ANK1	PPP6C	9606.ENSP00000265709	9606.ENSP00000392147	0	0	0	0	0.044	0.127	0	0.571	0.611
ANK1	TLN1	9606.ENSP00000265709	9606.ENSP00000316029	0	0	0	0	0.044	0.042	0	0.634	0.636
ANK1	SCN1A	9606.ENSP00000265709	9606.ENSP00000303540	0	0	0	0	0.046	0.071	0.500	0.307	0.651
ANK1	KCNQ2	9606.ENSP00000265709	9606.ENSP00000352035	0	0	0	0	0.067	0.053	0.500	0.308	0.653
ANK1	ITGAM	9606.ENSP00000265709	9606.ENSP00000496959	0	0	0	0	0.663	0.071	0	0.151	0.710
ANK1	TCAP	9606.ENSP00000265709	9606.ENSP00000312624	0	0	0	0	0.075	0	0	0.706	0.716
ANK1	TRPV4	9606.ENSP00000265709	9606.ENSP00000406191	0	0	0	0	0	0	0	0.810	0.810
ANK1	TRPM8	9606.ENSP00000265709	9606.ENSP00000323926	0	0	0	0	0	0	0	0.867	0.867
ANK1	TRPV3	9606.ENSP00000265709	9606.ENSP00000301365	0	0	0	0	0	0	0	0.871	0.871
ANK1	ANK3	9606.ENSP00000265709	9606.ENSP00000280772	0	0	0	0.940	0.044	0	0.900	0.133	0.909
ANK1	ITPR2	9606.ENSP00000265709	9606.ENSP00000370744	0	0	0	0	0.042	0.085	0.900	0.220	0.922
ANK1	TIAM1	9606.ENSP00000265709	9606.ENSP00000286827	0	0	0	0	0	0.292	0.900	0.574	0.967
ANK1	GYPA	9606.ENSP00000265709	9606.ENSP00000354003	0	0	0	0	0.340	0.800	0	0.801	0.971
ANK1	SPTBN4	9606.ENSP00000265709	9606.ENSP00000469242	0	0	0	0	0.100	0.423	0.500	0.906	0.972
ANK1	L1CAM	9606.ENSP00000265709	9606.ENSP00000359077	0	0	0	0	0.070	0.134	0.500	0.952	0.978
ANK1	EPB42	9606.ENSP00000265709	9606.ENSP00000497777	0	0	0	0	0.348	0.900	0	0.766	0.983
ANK1	NRCAM	9606.ENSP00000265709	9606.ENSP00000368314	0	0	0	0	0.051	0.134	0.900	0.822	0.983
ANK1	ITPR3	9606.ENSP00000265709	9606.ENSP00000363435	0	0	0	0	0.042	0.085	0.900	0.846	0.984
ANK1	TTN	9606.ENSP00000265709	9606.ENSP00000467141	0	0	0	0	0.082	0.529	0	0.966	0.984
ANK1	OBSCN	9606.ENSP00000265709	9606.ENSP00000455507	0	0	0	0	0.072	0.793	0	0.970	0.993
ANK3	HDAC5	9606.ENSP00000280772	9606.ENSP00000225983	0	0	0	0	0	0.094	0	0.447	0.478
ANK3	PLEK	9606.ENSP00000280772	9606.ENSP00000234313	0	0	0	0	0.044	0	0	0.799	0.799
ANK3	TMOD2	9606.ENSP00000280772	9606.ENSP00000249700	0	0	0	0	0.087	0	0	0.690	0.705
ANK3	RFX1	9606.ENSP00000280772	9606.ENSP00000254325	0	0	0	0	0.042	0	0	0.472	0.472
ANK3	DTX1	9606.ENSP00000280772	9606.ENSP00000257600	0	0	0	0	0	0.050	0	0.754	0.756
ANK3	CDH1	9606.ENSP00000280772	9606.ENSP00000261769	0	0	0	0	0.074	0.084	0	0.747	0.766
ANK3	ITIH4	9606.ENSP00000280772	9606.ENSP00000266041	0	0	0	0	0	0.095	0	0.472	0.501
ANK3	VRK2	9606.ENSP00000280772	9606.ENSP00000408002	0	0	0	0	0	0.048	0	0.400	0.405
ANK3	SYNE1	9606.ENSP00000280772	9606.ENSP00000356224	0	0	0	0	0.094	0.053	0	0.374	0.416
ANK3	SLC4A4	9606.ENSP00000280772	9606.ENSP00000393557	0	0	0	0	0.067	0	0	0.427	0.442
ANK3	PPP1R12A	9606.ENSP00000280772	9606.ENSP00000389168	0	0	0	0.561	0.049	0	0	0.440	0.445
ANK3	NCAM1	9606.ENSP00000280772	9606.ENSP00000480132	0	0	0	0	0.130	0.093	0	0.368	0.457
ANK3	TUBB2A	9606.ENSP00000280772	9606.ENSP00000369703	0	0	0	0	0.055	0.128	0	0.397	0.460
ANK3	CACNB2	9606.ENSP00000280772	9606.ENSP00000320025	0	0	0	0	0.067	0	0	0.452	0.467
ANK3	RYR3	9606.ENSP00000280772	9606.ENSP00000489262	0	0	0	0	0.072	0	0	0.454	0.472
ANK3	FLNC	9606.ENSP00000280772	9606.ENSP00000327145	0	0	0	0	0.104	0.214	0	0.345	0.499
ANK3	ERBB4	9606.ENSP00000280772	9606.ENSP00000342235	0	0	0	0	0.110	0.045	0	0.461	0.502
ANK3	BCAN	9606.ENSP00000280772	9606.ENSP00000331210	0	0	0	0	0	0.048	0	0.504	0.507
ANK3	CTTN	9606.ENSP00000280772	9606.ENSP00000365745	0	0	0	0	0	0	0	0.538	0.538
ANK3	TCAP	9606.ENSP00000280772	9606.ENSP00000312624	0	0	0	0	0	0	0	0.544	0.544
ANK3	TRPM7	9606.ENSP00000280772	9606.ENSP00000495860	0	0	0	0	0.044	0	0	0.544	0.546
ANK3	DGKI	9606.ENSP00000280772	9606.ENSP00000288490	0	0	0	0	0.059	0	0	0.548	0.556
ANK3	PPP6C	9606.ENSP00000280772	9606.ENSP00000392147	0	0	0	0	0.042	0.127	0	0.563	0.603
ANK3	TLN1	9606.ENSP00000280772	9606.ENSP00000316029	0	0	0	0	0.042	0.042	0	0.635	0.636
ANK3	GYPA	9606.ENSP00000280772	9606.ENSP00000354003	0	0	0	0	0.049	0	0	0.738	0.740
ANK3	SCN1B	9606.ENSP00000280772	9606.ENSP00000396915	0	0	0	0	0	0.299	0.500	0.347	0.751
ANK3	SCN1A	9606.ENSP00000280772	9606.ENSP00000303540	0	0	0	0	0.090	0.095	0.500	0.482	0.758
ANK3	OBSCN	9606.ENSP00000280772	9606.ENSP00000455507	0	0	0	0	0.049	0.079	0	0.747	0.759
ANK3	TRPV4	9606.ENSP00000280772	9606.ENSP00000406191	0	0	0	0	0	0	0	0.775	0.775
ANK3	TRPM8	9606.ENSP00000280772	9606.ENSP00000323926	0	0	0	0	0	0	0	0.801	0.801
ANK3	TRPV3	9606.ENSP00000280772	9606.ENSP00000301365	0	0	0	0	0	0	0	0.850	0.850
ANK3	ITPR2	9606.ENSP00000280772	9606.ENSP00000370744	0	0	0	0	0.042	0.085	0.900	0.223	0.922
ANK3	TTN	9606.ENSP00000280772	9606.ENSP00000467141	0	0	0	0	0.056	0.079	0	0.922	0.926
ANK3	KCNQ3	9606.ENSP00000280772	9606.ENSP00000373648	0	0	0	0	0.084	0.053	0.500	0.882	0.942
ANK3	NRCAM	9606.ENSP00000280772	9606.ENSP00000368314	0	0	0	0	0.077	0.134	0.500	0.896	0.953
ANK3	KCNQ2	9606.ENSP00000280772	9606.ENSP00000352035	0	0	0	0	0.109	0.053	0.500	0.909	0.956
ANK3	TIAM1	9606.ENSP00000280772	9606.ENSP00000286827	0	0	0	0	0.062	0.292	0.900	0.585	0.968
ANK3	L1CAM	9606.ENSP00000280772	9606.ENSP00000359077	0	0	0	0	0.045	0.134	0.500	0.945	0.974
ANK3	GABARAP	9606.ENSP00000280772	9606.ENSP00000306866	0	0	0	0	0.055	0.930	0	0.710	0.979
ANK3	ITPR3	9606.ENSP00000280772	9606.ENSP00000363435	0	0	0	0	0.042	0.085	0.900	0.793	0.979
ANK3	SPTBN4	9606.ENSP00000280772	9606.ENSP00000469242	0	0	0	0	0.100	0.822	0.500	0.996	0.999
ANKRD53	ZNF154	9606.ENSP00000353796	9606.ENSP00000421258	0	0	0	0	0	0.091	0	0.543	0.566
ANKS1B	DAB2IP	9606.ENSP00000449629	9606.ENSP00000259371	0	0	0	0	0.055	0.618	0	0	0.623
ANKS1B	DIP2C	9606.ENSP00000449629	9606.ENSP00000280886	0	0	0	0	0.120	0.045	0	0.417	0.467
ANKS1B	RASAL2	9606.ENSP00000449629	9606.ENSP00000356621	0	0	0	0	0.055	0.620	0	0	0.626
ANO3	KMT2B	9606.ENSP00000256737	9606.ENSP00000398837	0	0	0	0	0	0	0	0.400	0.400
ANO3	PRKRA	9606.ENSP00000256737	9606.ENSP00000318176	0	0	0	0	0	0	0	0.570	0.570
ANPEP	CFTR	9606.ENSP00000300060	9606.ENSP00000003084	0	0	0	0	0.049	0.071	0	0.382	0.406
ANPEP	MYH9	9606.ENSP00000300060	9606.ENSP00000216181	0	0	0	0	0.084	0.070	0	0.392	0.436
ANPEP	IL2RB	9606.ENSP00000300060	9606.ENSP00000216223	0	0	0	0	0.044	0	0	0.435	0.436
ANPEP	CD38	9606.ENSP00000300060	9606.ENSP00000226279	0	0	0	0	0	0	0	0.720	0.720
ANPEP	CHRDL2	9606.ENSP00000300060	9606.ENSP00000263671	0	0	0	0	0	0.045	0	0.561	0.563
ANPEP	IQGAP1	9606.ENSP00000300060	9606.ENSP00000268182	0	0	0	0	0.060	0	0	0.406	0.418
ANPEP	ITGAL	9606.ENSP00000300060	9606.ENSP00000349252	0	0	0	0	0.062	0	0	0.419	0.431
ANPEP	CTSB	9606.ENSP00000300060	9606.ENSP00000345672	0	0	0	0	0.132	0	0	0.397	0.455
ANPEP	MGAM	9606.ENSP00000300060	9606.ENSP00000447378	0	0	0	0	0.126	0	0	0.479	0.526
ANPEP	CD1C	9606.ENSP00000300060	9606.ENSP00000357152	0	0	0	0	0.083	0	0	0.575	0.593
ANPEP	GYPA	9606.ENSP00000300060	9606.ENSP00000354003	0	0	0	0	0	0	0	0.609	0.609
ANPEP	CD36	9606.ENSP00000300060	9606.ENSP00000415743	0	0	0	0	0.111	0	0	0.714	0.735
ANPEP	NCAM1	9606.ENSP00000300060	9606.ENSP00000480132	0	0	0	0	0	0	0	0.818	0.818
ANPEP	ITGAM	9606.ENSP00000300060	9606.ENSP00000496959	0	0	0	0	0.083	0	0	0.913	0.916
AP2B1	CFTR	9606.ENSP00000483185	9606.ENSP00000003084	0	0	0	0	0	0.062	0.500	0.072	0.526
AP2B1	RPS27A	9606.ENSP00000483185	9606.ENSP00000272317	0	0	0	0	0.071	0.058	0.500	0.121	0.564
AP2B1	BIN1	9606.ENSP00000483185	9606.ENSP00000316779	0	0	0	0	0.042	0.117	0	0.729	0.751
AP2B1	ITSN2	9606.ENSP00000483185	9606.ENSP00000347244	0	0	0	0	0.056	0.615	0.500	0.324	0.861
AP2B1	HLA-DRB1	9606.ENSP00000483185	9606.ENSP00000353099	0	0	0	0	0	0	0.500	0	0.499
AP2B1	RAB4A	9606.ENSP00000483185	9606.ENSP00000355651	0	0	0	0	0.054	0.134	0	0.479	0.536
AP2B1	L1CAM	9606.ENSP00000483185	9606.ENSP00000359077	0	0	0	0	0	0	0.500	0	0.499
AP2B1	EPS15	9606.ENSP00000483185	9606.ENSP00000360798	0	0	0	0	0.131	0.800	0.540	0.711	0.973
AP2B1	RC3H2	9606.ENSP00000483185	9606.ENSP00000362774	0	0	0	0	0.193	0.292	0	0	0.404
AP2B1	HLA-DRB5	9606.ENSP00000483185	9606.ENSP00000364114	0	0	0	0	0	0	0.500	0	0.499
AP2B1	ROR2	9606.ENSP00000483185	9606.ENSP00000364860	0	0	0	0	0	0	0.400	0	0.400
AP2B1	STAM	9606.ENSP00000483185	9606.ENSP00000366746	0	0	0	0	0.049	0	0.500	0.138	0.554
AP2B1	VLDLR	9606.ENSP00000483185	9606.ENSP00000371532	0	0	0	0	0	0	0.500	0	0.499
AP2B1	EPHB1	9606.ENSP00000483185	9606.ENSP00000381097	0	0	0	0	0.074	0	0.500	0.093	0.543
AP2B1	EPHB2	9606.ENSP00000483185	9606.ENSP00000383053	0	0	0	0	0.076	0	0.500	0.095	0.545
AP2B1	CLHC1	9606.ENSP00000483185	9606.ENSP00000384869	0	0	0	0	0.087	0.480	0	0.202	0.588
AP2B1	FCHO2	9606.ENSP00000483185	9606.ENSP00000393776	0	0	0	0	0	0.752	0.500	0.487	0.931
AP2B1	RPS6KA1	9606.ENSP00000483185	9606.ENSP00000435412	0	0	0	0	0.049	0	0.500	0	0.504
AP2B1	PIP5K1C	9606.ENSP00000483185	9606.ENSP00000466363	0	0	0	0	0.059	0.334	0	0.146	0.419
AP2B1	FCHO1	9606.ENSP00000483185	9606.ENSP00000473001	0	0	0	0	0	0.176	0.500	0.540	0.794
AP2B1	EPHB6	9606.ENSP00000483185	9606.ENSP00000481994	0	0	0	0	0.074	0	0.500	0.043	0.518
AP2B1	PRKCB	9606.ENSP00000483185	9606.ENSP00000496129	0	0	0	0	0.047	0	0.400	0	0.403
APAF1	NFKBIA	9606.ENSP00000448165	9606.ENSP00000216797	0	0	0	0	0	0.091	0	0.421	0.451
APAF1	TNFRSF10A	9606.ENSP00000448165	9606.ENSP00000221132	0	0	0	0	0	0.128	0	0.615	0.650
APAF1	EIF2AK2	9606.ENSP00000448165	9606.ENSP00000233057	0	0	0	0	0.073	0	0	0.594	0.608
APAF1	CDH1	9606.ENSP00000448165	9606.ENSP00000261769	0	0	0	0	0	0	0	0.581	0.581
APAF1	IKBIP	9606.ENSP00000448165	9606.ENSP00000299157	0	0	0	0	0.092	0	0	0.629	0.649
APAF1	NOD2	9606.ENSP00000448165	9606.ENSP00000300589	0	0	0	0	0.049	0	0	0.592	0.596
APAF1	CASP2	9606.ENSP00000448165	9606.ENSP00000312664	0	0	0	0	0.082	0.247	0	0.812	0.859
APAF1	UACA	9606.ENSP00000448165	9606.ENSP00000314556	0	0	0	0	0.042	0.091	0.500	0.804	0.903
APAF1	DAPK1	9606.ENSP00000448165	9606.ENSP00000386135	0	0	0	0	0.055	0.060	0	0.477	0.495
APOBEC3A	COX6A2	9606.ENSP00000384359	9606.ENSP00000287490	0	0	0	0	0.337	0.342	0.216	0.127	0.661
APOBEC3A	MT-CO1	9606.ENSP00000384359	9606.ENSP00000354499	0	0	0	0	0.054	0.469	0	0.203	0.564
APOBEC3A	MT-CO2	9606.ENSP00000384359	9606.ENSP00000354876	0	0	0	0	0.067	0.485	0.261	0.166	0.664
APOBEC3A	MT-CO3	9606.ENSP00000384359	9606.ENSP00000354982	0	0	0	0	0.081	0.486	0.261	0.155	0.665
APOBR	SGF29	9606.ENSP00000457539	9606.ENSP00000316114	0	0	0	0	0.049	0	0	0.523	0.527
